time_s,cmd_vx,odom_vx,cmd_delta,odom_delta
136.6011,0.5000,0.4996,0.1938,0.2183
136.6573,0.5000,0.4752,0.1865,0.2456
136.7019,0.5000,0.5175,0.1865,0.2025
136.7540,0.5000,0.4516,0.1797,0.2287
136.8027,0.5000,0.4966,0.1797,0.1976
136.8537,0.5000,0.4771,0.1551,0.2064
136.9055,0.5000,0.4796,0.1551,0.1964
136.9519,0.5000,0.5259,0.1379,0.1816
137.0015,0.5000,0.4488,0.1379,0.1931
137.0562,0.5000,0.5131,0.1324,0.1595
137.1057,0.5000,0.4629,0.1324,0.1559
137.1531,0.5000,0.5093,0.1306,0.1324
137.2030,0.5000,0.4753,0.1306,0.1499
137.2518,0.5000,0.5252,0.1220,0.1349
137.3018,0.5000,0.4906,0.1220,0.1466
137.3539,0.5000,0.4575,0.1017,0.1646
137.4073,0.5000,0.5191,0.1017,0.1244
137.4522,0.5000,0.5134,0.0858,0.1166
137.5039,0.5000,0.4868,0.0858,0.1217
137.5524,0.5000,0.5285,0.0801,0.0943
137.6018,0.5000,0.4711,0.0801,0.1040
137.6521,0.5000,0.5189,0.0749,0.0914
137.7022,0.5000,0.5103,0.0749,0.0806
137.7527,0.5000,0.5057,0.0460,0.0783
137.8048,0.5000,0.5014,0.0460,0.0794
137.8555,0.5000,0.5053,0.0138,0.0484
137.9026,0.5000,0.5046,0.0138,0.0479
137.9525,0.5000,0.5143,0.0005,0.0247
138.0017,0.5000,0.5335,0.0005,0.0187
138.0544,0.5000,0.5027,-0.0190,0.0119
138.1013,0.5000,0.5181,-0.0190,0.0023
138.1519,0.5000,0.5187,-0.0229,-0.0179
138.2017,0.5000,0.5097,-0.0229,-0.0156
138.2525,0.5000,0.5088,-0.0164,-0.0231
138.3026,0.5000,0.5130,-0.0164,-0.0231
138.3558,0.5000,0.5183,-0.0136,-0.0176
138.4016,0.5000,0.5283,-0.0136,-0.0181
138.4521,0.5000,0.5209,-0.0150,-0.0188
138.5058,0.5000,0.5156,-0.0150,-0.0186
138.5560,0.5000,0.5241,-0.0082,-0.0150
138.6014,0.5000,0.5197,-0.0082,-0.0159
138.6528,0.5000,0.5132,-0.0028,-0.0099
138.7045,0.5000,0.5376,-0.0028,-0.0096
138.7517,0.5000,0.4993,-0.0037,-0.0060
138.8033,0.5000,0.5314,-0.0037,-0.0023
138.8550,0.5000,0.4680,0.0027,-0.0023
138.9031,0.5000,0.5165,0.0027,-0.0053
138.9517,0.5000,0.4823,0.0063,0.0017
139.0017,0.5000,0.5230,0.0063,0.0021
139.0522,0.5000,0.5103,0.0043,0.0026
139.1042,0.5000,0.5097,0.0043,0.0096
139.1526,0.5000,0.5239,0.0091,0.0063
139.2024,0.5000,0.5201,0.0091,0.0039
139.2526,0.5000,0.5025,0.0127,0.0145
139.3031,0.5000,0.5085,0.0127,0.0049
139.3517,0.5000,0.5036,0.0122,0.0139
139.4022,0.5000,0.5254,0.0122,0.0088
139.4529,0.5000,0.4960,0.0068,0.0215
139.5043,0.5000,0.4920,0.0068,0.0117
139.5515,0.5000,0.5132,0.0070,0.0128
139.6016,0.5000,0.5329,0.0070,0.0140
139.6539,0.5000,0.5123,0.0086,0.0137
139.7029,0.5000,0.5087,0.0086,0.0134
139.7529,0.5000,0.5263,0.0021,0.0108
139.8015,0.5000,0.5055,0.0021,0.0147
139.8532,0.5000,0.5310,0.0053,-0.0007
139.9095,0.5000,0.4349,0.0053,0.0112
139.9529,0.5000,0.5373,0.0044,0.0071
140.0015,0.5000,0.4528,0.0044,0.0068
140.0541,0.5000,0.5084,0.0019,0.0127
140.1024,0.5000,0.5482,0.0019,0.0041
140.1536,0.5000,0.4220,0.0037,0.0022
140.2037,0.5000,0.5049,0.0037,0.0031
140.2516,0.5000,0.5558,0.0058,0.0056
140.3023,0.5000,0.4723,0.0058,0.0075
140.3521,0.5000,0.5009,0.0034,0.0045
140.4018,0.5000,0.5018,0.0034,0.0075
140.4523,0.5000,0.5014,0.0028,0.0053
140.5063,0.5000,0.5014,0.0028,0.0053
140.5518,0.5000,0.5014,0.0024,0.0055
140.6029,0.5000,0.5012,0.0024,0.0048
140.6517,0.5000,0.5011,0.0052,0.0043
140.7026,0.5000,0.5000,0.0052,0.0028
140.7556,0.5000,0.4999,0.0006,0.0039
140.8025,0.5000,0.4990,0.0006,0.0050
140.8514,0.5000,0.4993,0.0009,0.0027
140.9043,0.5000,0.4996,0.0009,0.0017
140.9533,0.5000,0.4999,0.0027,0.0007
141.0025,0.5000,0.4999,0.0027,0.0006
141.0528,0.5000,0.4999,0.0042,0.0014
141.1019,0.5000,0.4995,0.0042,0.0036
141.1522,0.5000,0.4993,0.0001,0.0044
141.2039,0.5000,0.4981,0.0001,0.0068
141.2598,0.5000,0.4986,0.0013,0.0045
141.3047,0.5000,0.4989,0.0013,0.0026
141.3514,0.5000,0.4985,0.0037,0.0036
141.4040,0.5000,0.4998,0.0037,0.0014
141.4521,0.5000,0.4993,-0.0004,0.0026
141.5032,0.5000,0.4990,-0.0004,0.0044
141.5553,0.5000,0.4995,-0.0009,0.0018
141.6023,0.5000,0.4996,-0.0009,0.0001
141.6551,0.5000,0.5000,0.0018,-0.0002
141.7015,0.5000,0.5001,0.0018,0.0004
141.7534,0.5000,0.5002,0.0004,0.0006
141.8039,0.5000,0.5008,0.0004,0.0033
141.8524,0.5000,0.5006,-0.0010,0.0023
141.9059,0.5000,0.4997,-0.0010,0.0003
141.9519,0.5000,0.4998,-0.0004,0.0005
142.0073,0.5000,0.4997,-0.0004,0.0013
142.0550,0.5000,0.4997,0.0019,-0.0002
142.1027,0.5000,0.4999,0.0019,0.0007
142.1564,0.5000,0.4998,-0.0027,0.0028
142.2028,0.5000,0.4999,-0.0027,0.0020
142.2513,0.5000,0.4993,-0.0021,-0.0028
142.3025,0.5000,0.5003,-0.0021,-0.0010
142.3521,0.5000,0.5002,0.0011,-0.0006
142.4091,0.5000,0.4999,0.0011,0.0004
142.4526,0.5000,0.4994,-0.0005,0.0027
142.5028,0.5000,0.4991,-0.0005,0.0036
142.5516,0.5000,0.4996,-0.0012,0.0015
142.6020,0.5000,0.4995,-0.0012,0.0021
142.6515,0.5000,0.4996,0.0023,0.0003
142.7023,0.5000,0.4995,0.0023,0.0016
142.7529,0.5000,0.4987,0.0008,0.0047
142.8023,0.5000,0.4988,0.0008,0.0048
142.8522,0.5000,0.4996,-0.0038,0.0011
142.9013,0.5000,0.4996,-0.0038,0.0014
142.9518,0.5000,0.4997,-0.0038,-0.0000
143.0018,0.5000,0.5000,-0.0027,-0.0009
143.0524,0.5000,0.4994,0.0025,-0.0029
143.1061,0.5000,0.4997,0.0025,-0.0010
143.1558,0.5000,0.4989,0.0021,0.0042
143.2015,0.5000,0.4992,0.0021,0.0027
143.2516,0.5000,0.4991,0.0034,0.0025
143.3012,0.5000,0.4994,0.0034,0.0060
143.3591,0.5000,0.5012,0.0072,0.0045
143.4075,0.5000,0.5016,0.0072,0.0059
143.4515,0.5000,0.5020,0.0072,0.0070
143.5126,0.5000,0.5019,0.0072,0.0068
143.5522,0.5000,0.5016,0.0006,0.0060
143.6033,0.5000,0.5000,0.0006,0.0033
143.6529,0.5000,0.4998,-0.0008,0.0012
143.7031,0.5000,0.4998,-0.0008,0.0022
143.7523,0.5000,0.5000,-0.0013,0.0005
143.8021,0.5000,0.4993,-0.0013,0.0010
143.8511,0.5000,0.4990,-0.0052,-0.0004
143.9014,0.5000,0.4997,-0.0052,0.0007
143.9543,0.5000,0.4985,-0.0043,-0.0042
144.0026,0.5000,0.4982,-0.0043,-0.0049
144.0552,0.5000,0.5006,-0.0006,-0.0052
144.1033,0.5000,0.4995,-0.0006,0.0005
144.1521,0.5000,0.5002,-0.0003,-0.0021
144.2025,0.5000,0.4993,-0.0003,0.0025
144.2524,0.5000,0.4997,-0.0015,0.0010
144.3059,0.5000,0.4995,-0.0015,0.0022
144.3529,0.5000,0.4998,-0.0003,0.0005
144.4085,0.5000,0.4998,-0.0003,-0.0001
144.4517,0.5000,0.5000,-0.0007,-0.0001
144.5121,0.5000,0.4993,-0.0007,0.0015
144.5526,0.5000,0.4995,-0.0032,0.0002
144.6043,0.5000,0.4991,-0.0032,0.0018
144.6527,0.5000,0.4993,-0.0043,-0.0034
144.7029,0.5000,0.4988,-0.0043,-0.0022
144.7528,0.5000,0.4991,0.0011,-0.0058
144.8055,0.5000,0.4998,0.0011,-0.0008
144.8523,0.5000,0.5001,-0.0013,0.0007
144.9041,0.5000,0.5007,-0.0013,0.0054
144.9515,0.5000,0.4993,-0.0020,-0.0017
145.0017,0.5000,0.4998,-0.0020,-0.0004
145.0522,0.5000,0.5000,-0.0015,0.0003
145.1071,0.5000,0.4995,-0.0015,-0.0012
145.1525,0.5000,0.4996,-0.0012,0.0002
145.2018,0.5000,0.4987,-0.0012,-0.0006
145.2515,0.5000,0.4994,-0.0054,0.0016
145.3035,0.5000,0.4992,-0.0054,-0.0019
145.3569,0.5000,0.4987,-0.0039,-0.0046
145.4039,0.5000,0.4980,-0.0039,-0.0042
145.4519,0.5000,0.4982,-0.0058,-0.0045
145.5028,0.5000,0.4991,-0.0058,0.0010
145.5545,0.5000,0.4991,-0.0132,-0.0048
145.6015,0.5000,0.5002,-0.0132,-0.0008
145.6553,0.5000,0.5014,-0.0173,-0.0063
145.7039,0.5000,0.5021,-0.0173,-0.0105
145.7559,0.5000,0.5024,-0.0178,-0.0135
145.8048,0.5000,0.5019,-0.0178,-0.0112
145.8521,0.5000,0.5022,-0.0311,-0.0159
145.9033,0.5000,0.4982,-0.0311,-0.0132
145.9521,0.5000,0.4980,-0.0510,-0.0281
146.0044,0.5000,0.4983,-0.0510,-0.0322
146.0524,0.5000,0.4982,-0.0561,-0.0498
146.1039,0.5000,0.4985,-0.0561,-0.0416
146.1513,0.5000,0.4960,-0.0736,-0.0517
146.2015,0.5000,0.4972,-0.0736,-0.0473
146.2536,0.5000,0.4954,-0.0973,-0.0520
146.3013,0.5000,0.4913,-0.0973,-0.0673
146.3527,0.5000,0.4930,-0.1019,-0.1079
146.4076,0.5000,0.4801,-0.1019,-0.1031
146.4523,0.5000,0.4825,-0.1002,-0.1050
146.5065,0.5000,0.4690,-0.1002,-0.1125
146.5513,0.5000,0.5142,-0.1120,-0.1101
146.6014,0.5000,0.4742,-0.1120,-0.1179
146.6582,0.5000,0.5035,-0.1359,-0.1237
146.7016,0.5000,0.4990,-0.1359,-0.1172
146.7542,0.5000,0.4922,-0.1453,-0.1162
146.8053,0.5000,0.4851,-0.1453,-0.1372
146.8521,0.5000,0.5245,-0.1633,-0.1340
146.9036,0.5000,0.4701,-0.1633,-0.1708
146.9533,0.5000,0.5156,-0.1861,-0.1797
147.0043,0.5000,0.4512,-0.1861,-0.2119
147.0516,0.5000,0.4955,-0.1973,-0.1396
147.1038,0.5000,0.4646,-0.1973,-0.2300
147.1554,0.5000,0.4719,-0.1950,-0.2125
147.2051,0.5000,0.5038,-0.1950,-0.1944
147.2515,0.5000,0.4728,-0.2092,-0.2195
147.3016,0.5000,0.4916,-0.2092,-0.2053
147.3514,0.5000,0.4738,-0.2222,-0.2000
147.4027,0.5000,0.5150,-0.2222,-0.1931
147.4584,0.5000,0.4952,-0.2356,-0.2538
147.5078,0.5000,0.4668,-0.2356,-0.2565
147.5539,0.5000,0.5232,-0.2337,-0.2482
147.6017,0.5000,0.4685,-0.2337,-0.2887
147.6515,0.5000,0.5075,-0.2205,-0.2525
147.7016,0.5000,0.4880,-0.2205,-0.2529
147.7559,0.5000,0.4900,-0.1932,-0.2468
147.8055,0.5000,0.4613,-0.1932,-0.2580
147.8527,0.5000,0.4799,-0.1620,-0.2267
147.9048,0.5000,0.4938,-0.1620,-0.2048
147.9535,0.5000,0.4653,-0.1311,-0.1975
148.0043,0.5000,0.4838,-0.1311,-0.1727
148.0537,0.5000,0.4579,-0.1056,-0.1793
148.1091,0.5000,0.5079,-0.1056,-0.1168
148.1517,0.4995,0.4976,-0.0862,-0.1199
148.2042,0.4995,0.4695,-0.0862,-0.1246
148.2530,0.4892,0.4953,-0.0740,-0.1082
148.3032,0.4892,0.5084,-0.0740,-0.0909
148.3517,0.4788,0.4800,-0.0620,-0.0922
148.4045,0.4788,0.4490,-0.0620,-0.0875
148.4541,0.4665,0.4997,-0.0433,-0.0653
148.5026,0.4665,0.4437,-0.0433,-0.0729
148.5528,0.4527,0.4927,-0.0303,-0.0575
148.6023,0.4527,0.4338,-0.0303,-0.0299
148.6525,0.4368,0.4760,-0.0200,-0.0179
148.7025,0.4368,0.4383,-0.0200,-0.0399
148.7526,0.4201,0.4740,-0.0110,-0.0250
148.8012,0.4201,0.3743,-0.0110,-0.0224
148.8513,0.4052,0.4738,-0.0080,-0.0077
148.9072,0.4052,0.3995,-0.0080,-0.0157
148.9530,0.3920,0.3695,-0.0137,-0.0097
149.0016,0.3920,0.4623,-0.0137,-0.0095
149.0556,0.3778,0.3294,-0.0268,-0.0182
149.1025,0.3778,0.3845,-0.0268,-0.0066
149.1513,0.3634,0.3994,-0.0430,-0.0048
149.2019,0.3634,0.3935,-0.0430,-0.0221
149.2513,0.3715,0.3570,-0.0655,-0.0538
149.3020,0.3715,0.3708,-0.0655,-0.0478
149.3594,0.3778,0.3889,-0.0887,-0.0396
149.4054,0.3778,0.3900,-0.0887,-0.0524
149.4515,0.3834,0.3891,-0.1043,-0.0589
149.5023,0.3834,0.3844,-0.1043,-0.0859
149.5517,0.3857,0.3810,-0.1156,-0.0996
149.6017,0.3857,0.4001,-0.1156,-0.1077
149.6542,0.3830,0.3840,-0.1249,-0.1140
149.7022,0.3830,0.3901,-0.1249,-0.1149
149.7513,0.3771,0.3890,-0.1314,-0.1294
149.8025,0.3771,0.3770,-0.1314,-0.1425
149.8543,0.3687,0.3772,-0.1407,-0.1169
149.9017,0.3687,0.3760,-0.1407,-0.1288
149.9520,0.3581,0.3742,-0.1474,-0.1577
150.0056,0.3581,0.3646,-0.1474,-0.1513
150.0540,0.3429,0.3684,-0.1538,-0.1506
150.1075,0.3429,0.3693,-0.1538,-0.1533
150.1531,0.3237,0.3512,-0.1559,-0.1797
150.2072,0.3237,0.3452,-0.1559,-0.1707
150.2536,0.1987,0.3261,0.0000,-0.1707
150.3026,0.0737,0.2967,0.0000,-0.1424
150.3550,0.0000,0.1648,0.0000,0.0140
150.4030,0.0000,0.1185,0.0000,0.0007
150.4517,0.0000,0.0338,0.0000,-0.0062
150.5026,0.0000,0.0000,0.0000,-0.0003
150.5528,0.0000,0.0000,0.0000,0.0001
150.6014,0.0000,0.0000,0.0000,-0.0003
150.6516,0.0000,-0.0000,0.0000,-0.0012
150.7013,0.0000,0.0000,0.0000,-0.0006
150.7554,0.0000,0.0000,0.0000,-0.0001
150.8025,0.0000,-0.0000,0.0000,-0.0001
150.8526,0.0000,-0.0000,0.0000,-0.0005
150.9079,0.0000,0.0000,0.0000,0.0000
150.9524,0.0000,0.0000,0.0000,-0.0001
151.0066,0.0000,0.0000,0.0000,-0.0002
151.0544,0.0000,0.0000,0.0000,0.0000
151.1070,0.0000,0.0000,0.0000,0.0002
151.1519,0.0000,0.0000,0.0000,0.0000
151.2025,0.0000,0.0000,0.0000,0.0000
151.9514,0.0000,0.0000,0.0000,0.0000
152.0014,0.0000,0.0000,0.0000,0.0000
152.0534,0.0000,0.0000,0.0000,0.0000
152.1088,0.0000,0.0000,0.0000,0.0000
152.1547,0.0000,0.0000,0.0000,0.0000
152.2038,0.0000,0.0000,0.0000,0.0000
152.2536,0.0000,0.0000,0.0000,0.0000
152.3033,0.0000,0.0000,0.0000,0.0000
152.3523,0.0000,0.0000,0.0000,0.0000
152.4018,0.0000,0.0000,0.0000,0.0000
152.4529,0.0000,0.0000,0.0000,0.0000
152.5013,0.0000,-0.0000,0.0000,0.0000
152.5529,0.0000,0.0000,0.0000,0.0000
152.6017,0.0000,0.0000,0.0000,0.0000
152.6514,0.0000,0.0000,0.0000,0.0000
152.7016,0.0000,0.0000,0.0000,0.0000
152.7539,0.0000,0.0000,0.0000,0.0000
152.8038,0.0000,0.0000,0.0000,0.0000
152.8537,0.0000,0.0000,0.0000,0.0000
152.9042,0.0000,0.0000,0.0000,0.0000
